uniqueid,Age_partner_man,DOB_partner_man,bazi_man,Marriage_duration,man日干,year_of_marriage,Year_marriage_ganzhi,man日支同年支,man日支六沖,man日支六合,man流年天干十神,man流年地支十神,man財透干,man財得地,man日干五合,man日柱天地合,man流年雙體財,man日干支關係,man日支半三合,man日支半三會局,man日支暗合,countScore
1246,32.0,1968-11-22,"['戊', '申', '癸', '亥', '丙', '申', '戊', '子']",3.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
1254,40.0,1966-04-07,"['丙', '午', '壬', '辰', '丙', '申', '戊', '子']",11.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
1256,52.0,1960-04-27,"['庚', '子', '庚', '辰', '乙', '酉', '丙', '子']",29.0,乙,1983,癸亥,False,False,False,偏印,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1264,34.0,1979-11-15,"['己', '未', '乙', '亥', '丙', '戌', '戊', '子']",4.0,丙,2008,戊子,False,False,False,食神,正官,False,False,False,False,False,日干生日支,False,False,False,0
1267,41.0,1965-03-17,"['乙', '巳', '己', '卯', '庚', '午', '丙', '子']",9.0,庚,1997,丁丑,False,False,False,正官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1279,42.0,1964-10-27,"['甲', '辰', '甲', '戌', '己', '酉', '甲', '子']",17.0,己,1990,庚午,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
1280,51.0,1956-01-11,"['乙', '未', '己', '丑', '丁', '丑', '庚', '子']",9.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
1294,31.0,1978-09-20,"['戊', '午', '辛', '酉', '乙', '酉', '丙', '子']",2.0,乙,2007,丁亥,False,False,False,食神,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1297,37.0,1973-12-26,"['癸', '丑', '甲', '子', '丙', '申', '戊', '子']",7.0,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
1301,27.0,1975-08-28,"['乙', '卯', '甲', '申', '丙', '午', '戊', '子']",2.0,丙,1999,己卯,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
1302,44.0,1960-06-09,"['庚', '子', '壬', '午', '戊', '辰', '壬', '子']",14.0,戊,1989,己巳,False,False,False,劫財,正印,False,False,False,False,False,比和,False,False,False,0
1303,38.0,1970-04-03,"['庚', '戌', '己', '卯', '癸', '丑', '壬', '子']",5.0,癸,1999,己卯,False,False,False,七殺,食神,False,False,False,False,False,日支剋日干,False,False,False,0
1304,36.0,1973-02-11,"['癸', '丑', '甲', '寅', '戊', '寅', '壬', '子']",18.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
1313,41.0,1959-01-10,"['戊', '戌', '乙', '丑', '壬', '辰', '庚', '子']",10.0,壬,1985,乙丑,False,False,False,傷官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
1316,57.0,1945-07-19,"['乙', '酉', '癸', '未', '己', '丑', '甲', '子']",22.0,己,1980,庚申,False,False,False,傷官,傷官,False,False,False,False,False,比和,False,False,False,0
1317,47.0,1959-03-17,"['己', '亥', '丁', '卯', '戊', '戌', '壬', '子']",21.0,戊,1985,乙丑,False,False,False,正官,劫財,False,False,False,False,False,比和,False,False,False,0
1318,30.0,1977-10-29,"['丁', '巳', '庚', '戌', '己', '未', '甲', '子']",2.0,己,2005,乙酉,False,False,False,七殺,食神,False,False,False,False,False,比和,False,False,False,0
1319,41.0,1967-02-23,"['丁', '未', '壬', '寅', '戊', '午', '壬', '子']",6.0,戊,1988,戊辰,False,False,False,比肩,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1326,41.0,1968-05-05,"['戊', '申', '丁', '巳', '乙', '亥', '丙', '子']",4.0,乙,2004,甲申,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
1330,31.0,1980-10-13,"['庚', '申', '丙', '戌', '己', '未', '甲', '子']",2.0,己,2010,庚寅,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
1341,34.0,1973-03-20,"['癸', '丑', '乙', '卯', '乙', '卯', '丙', '子']",5.0,乙,2002,壬午,False,False,False,正印,傷官,False,False,False,False,False,比和,False,False,False,0
1343,47.0,1965-01-01,"['甲', '辰', '丙', '子', '乙', '卯', '丙', '子']",16.0,乙,1996,丙子,False,False,False,傷官,偏印,False,False,False,False,False,比和,False,False,False,0
1346,43.0,1961-06-29,"['辛', '丑', '甲', '午', '癸', '巳', '壬', '子']",7.0,癸,1982,壬戌,False,False,False,劫財,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1348,52.0,1957-03-09,"['丁', '酉', '癸', '卯', '庚', '辰', '丙', '子']",29.0,庚,1979,己未,False,False,False,正印,正印,False,False,False,False,False,日支生日干,False,False,False,0
1350,46.0,1963-06-24,"['癸', '卯', '戊', '午', '戊', '戌', '壬', '子']",18.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
1351,46.0,1963-01-31,"['壬', '寅', '癸', '丑', '甲', '戌', '甲', '子']",12.0,甲,1996,丙子,False,False,False,食神,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1358,30.0,1983-08-31,"['癸', '亥', '庚', '申', '辛', '卯', '戊', '子']",4.0,辛,2009,己丑,False,False,False,偏印,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
1362,50.0,1961-07-22,"['辛', '丑', '乙', '未', '丙', '辰', '戊', '子']",26.0,丙,1985,乙丑,False,False,False,正印,傷官,False,False,False,False,False,日干生日支,False,False,False,0
1367,34.0,1971-10-14,"['辛', '亥', '戊', '戌', '壬', '申', '庚', '子']",15.0,壬,1991,辛未,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
1373,34.0,1978-01-02,"['丁', '巳', '壬', '子', '甲', '子', '甲', '子']",2.0,甲,2010,庚寅,False,False,False,七殺,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1380,45.0,1962-12-22,"['壬', '寅', '壬', '子', '甲', '午', '甲', '子']",16.0,甲,1987,丁卯,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
1388,30.0,1984-01-17,"['癸', '亥', '乙', '丑', '庚', '戌', '丙', '子']",7.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日支生日干,False,False,False,0
1389,38.0,1975-06-20,"['乙', '卯', '壬', '午', '丁', '酉', '庚', '子']",15.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1393,29.0,1977-01-11,"['丙', '辰', '辛', '丑', '戊', '辰', '壬', '子']",4.0,戊,2001,辛巳,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
1395,33.0,1973-11-30,"['癸', '丑', '癸', '亥', '庚', '午', '丙', '子']",15.0,庚,1992,壬申,False,False,False,食神,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
1407,36.0,1977-12-07,"['丁', '巳', '壬', '子', '戊', '戌', '壬', '子']",,戊,2009,己丑,False,False,False,劫財,劫財,False,False,False,False,False,比和,False,False,False,0
1410,49.0,1951-06-17,"['辛', '卯', '甲', '午', '戊', '子', '壬', '子']",9.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
1411,46.0,1953-08-05,"['癸', '巳', '己', '未', '戊', '子', '壬', '子']",13.0,戊,1987,丁卯,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1429,29.0,1984-11-05,"['甲', '子', '甲', '戌', '癸', '卯', '壬', '子']",2.0,癸,2009,己丑,False,False,False,七殺,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1431,44.0,1961-08-06,"['辛', '丑', '乙', '未', '辛', '未', '戊', '子']",16.0,辛,1981,辛酉,False,False,False,比肩,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1432,33.0,1973-08-25,"['癸', '丑', '庚', '申', '癸', '巳', '壬', '子']",10.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1438,22.0,1989-09-23,"['己', '巳', '癸', '酉', '丙', '戌', '戊', '子']",3.0,丙,2008,戊子,False,False,False,食神,正官,False,False,False,False,False,日干生日支,False,False,False,0
1449,52.0,1951-07-22,"['辛', '卯', '乙', '未', '癸', '亥', '壬', '子']",9.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
1455,59.0,1949-02-19,"['己', '丑', '丙', '寅', '庚', '辰', '丙', '子']",30.0,庚,1978,戊午,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
1456,43.0,1966-02-11,"['丙', '午', '庚', '寅', '辛', '丑', '戊', '子']",16.0,辛,1990,庚午,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
1467,43.0,1968-04-29,"['戊', '申', '丙', '辰', '己', '巳', '甲', '子']",23.0,己,1988,戊辰,False,False,False,劫財,劫財,False,False,False,False,False,日支生日干,False,False,False,0
1469,27.0,1973-03-21,"['癸', '丑', '乙', '卯', '丙', '辰', '戊', '子']",5.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1472,48.0,1956-05-09,"['丙', '申', '癸', '巳', '丙', '子', '戊', '子']",8.0,丙,1982,壬戌,False,False,False,七殺,食神,False,False,False,False,False,日支剋日干,False,False,False,0
1473,49.0,1955-04-19,"['乙', '未', '庚', '辰', '庚', '戌', '丙', '子']",21.0,庚,1983,癸亥,False,False,False,傷官,食神,False,False,False,False,False,日支生日干,False,False,False,0
1481,27.0,1980-09-12,"['庚', '申', '乙', '酉', '戊', '子', '壬', '子']",2.0,戊,2005,乙酉,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
1482,36.0,1971-12-26,"['辛', '亥', '庚', '子', '乙', '酉', '丙', '子']",4.0,乙,2002,壬午,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
1487,31.0,1982-11-16,"['壬', '戌', '辛', '亥', '癸', '卯', '壬', '子']",4.0,癸,2009,己丑,False,False,False,七殺,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1489,26.0,1987-09-17,"['丁', '卯', '己', '酉', '己', '巳', '甲', '子']",2.0,己,2011,辛卯,False,False,False,食神,七殺,False,False,False,False,False,日支生日干,False,False,False,0
1490,32.0,1974-01-16,"['癸', '丑', '乙', '丑', '丁', '巳', '庚', '子']",5.0,丁,1999,己卯,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
1493,33.0,1978-05-24,"['戊', '午', '丁', '巳', '丙', '戌', '戊', '子']",4.0,丙,2007,丁亥,False,False,False,劫財,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1494,34.0,1978-11-19,"['戊', '午', '癸', '亥', '乙', '酉', '丙', '子']",12.0,乙,2002,壬午,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
1498,35.0,1973-03-07,"['癸', '丑', '乙', '卯', '壬', '寅', '庚', '子']",4.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
1499,33.0,1976-09-04,"['丙', '辰', '丙', '申', '己', '未', '甲', '子']",11.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
1505,36.0,1976-12-23,"['丙', '辰', '庚', '子', '己', '酉', '甲', '子']",2.0,己,2010,庚寅,False,False,False,傷官,正官,False,False,False,False,False,日干生日支,False,False,False,0
1506,42.0,1971-03-10,"['辛', '亥', '辛', '卯', '甲', '午', '甲', '子']",7.0,甲,2004,甲申,False,False,False,比肩,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1522,43.0,1971-07-14,"['辛', '亥', '乙', '未', '庚', '子', '丙', '子']",12.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
1530,35.0,1971-01-05,"['庚', '戌', '戊', '子', '庚', '寅', '丙', '子']",9.0,庚,1997,丁丑,False,False,False,正官,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1538,52.0,1961-04-22,"['辛', '丑', '壬', '辰', '乙', '酉', '丙', '子']",30.0,乙,1983,癸亥,False,False,False,偏印,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1542,36.0,1963-06-03,"['癸', '卯', '丁', '巳', '丁', '丑', '庚', '子']",13.0,丁,1986,丙寅,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
1544,26.0,1979-04-16,"['己', '未', '戊', '辰', '癸', '丑', '壬', '子']",5.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,日支剋日干,False,False,False,0
1549,47.0,1962-09-20,"['壬', '寅', '己', '酉', '辛', '酉', '戊', '子']",26.0,辛,1983,癸亥,False,False,False,食神,傷官,False,False,False,False,False,比和,False,False,False,0
1552,57.0,1955-03-10,"['乙', '未', '己', '卯', '庚', '午', '丙', '子']",31.0,庚,1980,庚申,False,False,False,比肩,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
1553,44.0,1967-10-13,"['丁', '未', '庚', '戌', '庚', '戌', '丙', '子']",23.0,庚,1989,己巳,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
1554,40.0,1972-02-02,"['辛', '亥', '辛', '丑', '癸', '亥', '壬', '子']",7.0,癸,2004,甲申,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
1566,49.0,1958-03-17,"['戊', '戌', '乙', '卯', '癸', '巳', '壬', '子']",18.0,癸,1984,甲子,False,False,False,傷官,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
1567,56.0,1951-11-24,"['辛', '卯', '己', '亥', '戊', '辰', '壬', '子']",11.0,戊,1979,己未,False,False,False,劫財,劫財,False,False,False,False,False,比和,False,False,False,0
1575,31.0,1982-02-04,"['壬', '戌', '壬', '寅', '戊', '午', '壬', '子']",3.0,戊,2009,己丑,False,False,False,劫財,劫財,False,False,False,False,False,日支生日干,False,False,False,0
1576,65.0,1947-10-22,"['丁', '亥', '庚', '戌', '甲', '戌', '甲', '子']",37.0,甲,1972,壬子,False,False,False,偏印,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1580,21.0,1985-08-09,"['乙', '丑', '甲', '申', '庚', '辰', '丙', '子']",4.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日支生日干,False,False,False,0
1602,51.0,1955-11-06,"['乙', '未', '丙', '戌', '辛', '未', '戊', '子']",14.0,辛,1993,癸酉,False,False,False,食神,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1604,39.0,1969-06-21,"['己', '酉', '庚', '午', '丁', '卯', '庚', '子']",8.0,丁,1997,丁丑,False,False,False,比肩,食神,False,False,False,False,False,日支生日干,False,False,False,0
1606,30.0,1978-03-30,"['戊', '午', '乙', '卯', '辛', '卯', '戊', '子']",10.0,辛,1997,丁丑,False,False,False,七殺,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
1612,31.0,1969-12-18,"['己', '酉', '丙', '子', '丁', '卯', '庚', '子']",4.0,丁,1997,丁丑,False,False,False,比肩,食神,False,False,False,False,False,日支生日干,False,False,False,0
1618,39.0,1971-10-24,"['辛', '亥', '戊', '戌', '壬', '午', '庚', '子']",18.0,壬,1993,癸酉,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1621,28.0,1975-05-06,"['乙', '卯', '辛', '巳', '壬', '子', '庚', '子']",9.0,壬,1994,甲戌,False,False,False,食神,七殺,False,False,False,False,False,比和,False,False,False,0
1622,55.0,1948-05-13,"['戊', '子', '丁', '巳', '戊', '戌', '壬', '子']",26.0,戊,1977,丁巳,False,False,False,正印,正印,False,False,False,False,False,比和,False,False,False,0
1630,33.0,1975-01-01,"['甲', '寅', '丙', '子', '丁', '未', '庚', '子']",12.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1632,26.0,1983-02-24,"['癸', '亥', '甲', '寅', '癸', '未', '壬', '子']",4.0,癸,2004,甲申,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1635,33.0,1967-10-04,"['丁', '未', '己', '酉', '辛', '丑', '戊', '子']",10.0,辛,1990,庚午,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
1638,58.0,1943-09-15,"['癸', '未', '辛', '酉', '丙', '子', '戊', '子']",38.0,丙,1963,癸卯,False,False,False,正官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1652,45.0,1963-12-11,"['癸', '卯', '甲', '子', '戊', '子', '壬', '子']",21.0,戊,1987,丁卯,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1653,41.0,1968-02-10,"['戊', '申', '甲', '寅', '庚', '戌', '丙', '子']",13.0,庚,1996,丙子,False,False,False,七殺,傷官,False,False,False,False,False,日支生日干,False,False,False,0
1656,42.0,1971-01-04,"['庚', '戌', '戊', '子', '己', '丑', '甲', '子']",14.0,己,1999,己卯,False,False,False,比肩,七殺,False,False,False,False,False,比和,False,False,False,0
1658,34.0,1969-12-29,"['己', '酉', '丙', '子', '戊', '寅', '壬', '子']",3.0,戊,2001,辛巳,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1667,44.0,1964-06-18,"['甲', '辰', '庚', '午', '戊', '戌', '壬', '子']",4.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
1671,37.0,1976-11-08,"['丙', '辰', '己', '亥', '甲', '子', '甲', '子']",2.0,甲,2011,辛卯,False,False,False,正官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
1673,74.0,1940-02-23,"['庚', '辰', '戊', '寅', '丙', '申', '戊', '子']",20.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
1679,35.0,1974-02-19,"['甲', '寅', '丙', '寅', '辛', '卯', '戊', '子']",8.0,辛,1997,丁丑,False,False,False,七殺,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
1688,40.0,1973-05-15,"['癸', '丑', '丁', '巳', '辛', '亥', '戊', '子']",21.0,辛,1993,癸酉,False,False,False,食神,比肩,False,False,False,False,False,日干生日支,False,False,False,0
1691,28.0,1975-07-09,"['乙', '卯', '癸', '未', '丙', '辰', '戊', '子']",,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
1699,38.0,1972-10-04,"['壬', '子', '己', '酉', '戊', '辰', '壬', '子']",13.0,戊,1997,丁丑,False,False,False,正印,劫財,False,False,False,False,False,比和,False,False,False,0
1702,43.0,1969-03-08,"['己', '酉', '丁', '卯', '壬', '午', '庚', '子']",17.0,壬,1993,癸酉,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
1704,38.0,1975-02-25,"['乙', '卯', '戊', '寅', '壬', '寅', '庚', '子']",8.0,壬,2005,乙酉,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
1708,56.0,1948-04-27,"['戊', '子', '丙', '辰', '壬', '午', '庚', '子']",4.0,壬,1999,己卯,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
1724,47.0,1965-03-21,"['乙', '巳', '己', '卯', '甲', '戌', '甲', '子']",27.0,甲,1984,甲子,False,False,False,比肩,正印,False,False,False,False,False,日干剋日支,False,False,False,0
